2020-04-21 16:59:08,409 INFO  Logger.cs: 70 - 
2020-04-21 17:27:32,719 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Assem2
2020-04-21 17:27:32,719 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-04-21 17:27:32,719 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-04-21 17:27:32,720 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2020-04-21 17:27:32,720 INFO  ExportHelperExtension.cs: 1142 - Found 25 in body-1
2020-04-21 17:27:32,721 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2020-04-21 17:27:32,722 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-3
2020-04-21 17:27:32,737 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-3
2020-04-21 17:27:32,738 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-3
2020-04-21 17:27:32,738 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-4
2020-04-21 17:27:32,739 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-4
2020-04-21 17:27:32,739 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-4
2020-04-21 17:27:32,739 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-2
2020-04-21 17:27:32,740 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-2
2020-04-21 17:27:32,740 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-2
2020-04-21 17:27:32,741 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-1
2020-04-21 17:27:32,741 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-1
2020-04-21 17:27:32,741 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-1
2020-04-21 17:27:33,198 INFO  SwAddin.cs: 316 - Loading config tree
2020-04-21 17:27:33,205 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-04-21 17:27:33,211 INFO  SwAddin.cs: 321 - Showing property manager
2020-04-21 17:28:03,050 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:28:07,922 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:31:13,349 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:31:13,396 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:31:40,009 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:31:40,362 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:31:41,612 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:31:44,248 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:31:52,053 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:00,615 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:16,361 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:20,011 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:20,181 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:20,384 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:21,051 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:21,246 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:21,433 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:21,630 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:21,822 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:22,006 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:22,220 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:45,985 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:45,997 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:46,011 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:32:46,028 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:33:01,919 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:33:03,359 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:33:32,815 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:33:32,836 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:33:32,859 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:33:38,376 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:33:47,026 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:33:47,084 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:34:45,521 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-04-21 17:34:48,013 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel1
2020-04-21 17:34:48,020 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-04-21 17:34:48,022 INFO  ExportHelperExtension.cs: 1414 - Fixing 21
2020-04-21 17:34:48,048 INFO  ExportHelperExtension.cs: 1422 - Component 21 is already fixed
2020-04-21 17:34:48,605 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2020-04-21 17:34:48,647 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-04-21 17:34:48,648 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-04-21 17:34:48,648 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-04-21 17:34:50,610 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel1 failed
2020-04-21 17:34:50,614 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel4
2020-04-21 17:34:50,615 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-04-21 17:34:50,617 INFO  ExportHelperExtension.cs: 1414 - Fixing 21
2020-04-21 17:34:50,617 INFO  ExportHelperExtension.cs: 1422 - Component 21 is already fixed
2020-04-21 17:34:50,793 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-04-21 17:34:50,793 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-04-21 17:34:50,794 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-04-21 17:34:50,794 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-04-21 17:34:52,424 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel4 failed
2020-04-21 17:34:52,427 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel2
2020-04-21 17:34:52,428 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-04-21 17:34:52,428 INFO  ExportHelperExtension.cs: 1414 - Fixing 21
2020-04-21 17:34:52,429 INFO  ExportHelperExtension.cs: 1422 - Component 21 is already fixed
2020-04-21 17:34:52,574 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-04-21 17:34:52,575 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-04-21 17:34:52,575 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-04-21 17:34:52,575 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-04-21 17:34:54,392 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel2 failed
2020-04-21 17:34:54,396 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel3
2020-04-21 17:34:54,397 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-04-21 17:34:54,397 INFO  ExportHelperExtension.cs: 1414 - Fixing 21
2020-04-21 17:34:54,397 INFO  ExportHelperExtension.cs: 1422 - Component 21 is already fixed
2020-04-21 17:34:54,562 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-04-21 17:34:54,562 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-04-21 17:34:54,562 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-04-21 17:34:54,563 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-04-21 17:34:56,379 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel3 failed
2020-04-21 17:34:56,651 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem2
2020-04-21 17:34:56,672 INFO  ExportHelperExtension.cs: 1142 - Found 39 in Assem2
2020-04-21 17:34:56,673 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [CoordSys] in Assem2
2020-04-21 17:34:56,674 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-04-21 17:34:56,674 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-04-21 17:34:56,675 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2020-04-21 17:34:56,675 INFO  ExportHelperExtension.cs: 1142 - Found 25 in body-1
2020-04-21 17:34:56,676 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2020-04-21 17:34:56,676 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-3
2020-04-21 17:34:56,677 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-3
2020-04-21 17:34:56,677 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-3
2020-04-21 17:34:56,678 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-4
2020-04-21 17:34:56,678 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-4
2020-04-21 17:34:56,679 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-4
2020-04-21 17:34:56,679 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-2
2020-04-21 17:34:56,679 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-2
2020-04-21 17:34:56,680 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-2
2020-04-21 17:34:56,680 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-1
2020-04-21 17:34:56,681 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-1
2020-04-21 17:34:56,681 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-1
2020-04-21 17:34:56,683 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem2
2020-04-21 17:34:56,684 INFO  ExportHelperExtension.cs: 1142 - Found 39 in Assem2
2020-04-21 17:34:56,685 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in Assem2
2020-04-21 17:34:56,685 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-04-21 17:34:56,685 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-04-21 17:34:56,686 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2020-04-21 17:34:56,686 INFO  ExportHelperExtension.cs: 1142 - Found 25 in body-1
2020-04-21 17:34:56,687 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2020-04-21 17:34:56,687 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-3
2020-04-21 17:34:56,688 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-3
2020-04-21 17:34:56,688 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-3
2020-04-21 17:34:56,689 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-4
2020-04-21 17:34:56,689 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-4
2020-04-21 17:34:56,690 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-4
2020-04-21 17:34:56,690 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-2
2020-04-21 17:34:56,691 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-2
2020-04-21 17:34:56,691 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-2
2020-04-21 17:34:56,692 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-1
2020-04-21 17:34:56,692 INFO  ExportHelperExtension.cs: 1142 - Found 24 in wheel-1
2020-04-21 17:34:56,693 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-1
2020-04-21 17:34:56,756 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-21 17:35:28,212 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2020-04-21 17:35:28,964 INFO  Serialization.cs: 275 - URDF Configuration found
